,Unnamed: 0,cond,id,project_slug,submit_second_after_start,text,user_slug,idea_id,novelty_z,novelty_raw,value_z,value_raw,cluster_id,cluster_name
169,176,on-demand,385,timing_task2,765,"Sports clothes that can change through out the year, showing your support for your team as a season progresses.",9PS4EXNUBG,385,0.83560146,5.75,-0.306177532,3.75,12,make clothing/wearables that help people express themselves
170,177,idle,387,timing_task2,516,"Teaching tool, use it to teach colors and patterns interactively to children. When they touch the right answer it changes to show they answered correctly.",WFFNICSX11,387,0.362505016,5.25,0.764546903,6.5,,
171,178,on-interval,388,timing_task2,134,clothes that change color to make you more or less prominent in your environment depending on whether you want to stand out/blend in,IDPV4M2BSN,388,0.419202707,5.333333333,0.484380862,5,,
172,181,idle,392,timing_task2,576,"National defense, rather then camouflaged netting, have a camera that records the surrounding area and matches the cover to the environment.",WFFNICSX11,392,0.633719717,6,0.999705185,6.5,,
173,183,on-interval,396,timing_task2,205,a kids magic kit with a curtain that changes color to hide similarly colored objects/disappear,IDPV4M2BSN,396,0.229037296,5,0.147602896,4.4,,
174,184,on-demand,399,timing_task2,888,"Prom dresses that a girl can change the design on in moments, during her special day. It's as easy as just touching it to do so.",9PS4EXNUBG,399,0.740398592,6,0.09955083,4.75,,
175,189,on-interval,408,timing_task2,261,store text/images in fabric for spying purposes,IDPV4M2BSN,408,-0.209323437,4.6,0.084289156,4.75,,
176,191,idle,410,timing_task2,675,"Teaching tool, can be moved around and interacted with and not as large and inflexible as a chalk board.  Can project class displays and can be passed around for students to get a closer look rather then having to get up and look at it.",WFFNICSX11,410,0.200191927,5.4,0.643139073,5.8,,
177,194,idle,417,timing_task2,732,Halloween costumes with safety reflectors built in.  Can be turned on and off depending on if you are outside and need them or inside and don't want the look of the costume ruined by a yellow band.,WFFNICSX11,417,0.507043523,5.2,0.927883236,5.6,,
178,196,idle,419,timing_task2,768,Perfect color matching for fashion.  Take a photo of the color you want and project it on the fabric.,WFFNICSX11,419,-0.459981218,4,0.322945009,5.25,,
179,201,on-interval,424,timing_task2,467,diving suit that camouflages itself to better observe wildlife,IDPV4M2BSN,424,0.490917474,5.25,0.363130717,5.25,,
180,203,idle,426,timing_task2,879,Portable energy transference.  Able to change the color of coverings for pool/hot tub/camping showers to allow them to soak up the heat from the sun's rays.  Also able to change to a non dark color to keep the same things cooler.,WFFNICSX11,426,0.99080611,6.333333333,0.637903451,5.333333333,,
181,206,on-interval,429,timing_task2,512,changeable color/pattern fabric wallpaper,IDPV4M2BSN,429,0.623254855,5,-0.092501337,3.4,,
182,209,on-interval,432,timing_task2,561,flags/pompoms for sports games with rapidly changing team colors and logos,IDPV4M2BSN,432,-0.489211578,3.8,-0.5499789,2.8,,
183,215,on-interval,438,timing_task2,683,curtains that darken in high sunlight hours,IDPV4M2BSN,438,0.34462975,5,0.597696657,5.5,,
184,221,on-interval,444,timing_task2,799,car upholstery that lightens in hot weather,IDPV4M2BSN,444,0.124876675,4.6,0.135386023,4.4,20,make traveling/navigation easier / more comfortable
185,233,on-demand,493,timing_task2,27,Colorful bathwater for kids,WKGISHBE8Z,493,-0.441278825,4.5,-0.981307001,2.75,,
186,234,none,494,timing_task2,57,"Use fabric as t-shirts to display team name, score and a message i.e. ""Go Cowboys!""",SQDFFJT2I8,494,-0.14287418,4.166666667,-0.340586088,3.4,,
187,235,on-demand,496,timing_task2,39,Bedsheets,WKGISHBE8Z,496,-0.751172446,3.25,-0.921338232,3.25,,
188,236,none,497,timing_task2,76,Use fabric on tote bag for a shopping list/reminder.,SQDFFJT2I8,497,-0.320805771,4,0.827029414,5.25,,
189,237,on-demand,498,timing_task2,58,Clothes change colors,WKGISHBE8Z,498,0.060337301,4.25,0.113311244,4.25,,
190,238,none,499,timing_task2,21,Shirts that you can change the images on,7LXMHOML4Q,499,0.342113941,5,1.351567442,6,,
191,239,on-demand,502,timing_task2,78,Change furniture color,WKGISHBE8Z,502,0.868460609,6.666666667,0.655059087,6.666666667,,
192,240,none,504,timing_task2,108,Use fabric in frames as a scrolling picture display like an electronic frame but larger and lighter.,SQDFFJT2I8,504,-0.671229437,4,-0.084693657,4.333333333,1,create novel ways for visual artists to express themselves and display their work
193,241,on-demand,505,timing_task2,11,Clothes with customizable appearances.,9CPIE1BAFM,505,0.293936598,5,-0.778139573,4,,
194,242,on-demand,506,timing_task2,89,Make your own poster,WKGISHBE8Z,506,-0.421429877,3.75,0.277942652,4.5,,
195,243,on-demand,509,timing_task2,107,Super thin tv,WKGISHBE8Z,509,-0.853838784,3.25,0.419919022,5,,
196,245,on-demand,511,timing_task2,126,Change color of blankets,WKGISHBE8Z,511,-0.996174622,2.75,-0.494639341,4,,
197,246,on-demand,512,timing_task2,56,Cheaper alternative for touch displays where high resolution isn't a priority.,9CPIE1BAFM,512,-0.263504566,4.666666667,-0.10717087,4.666666667,,
198,247,none,513,timing_task2,91,Touch screens that fold up like handkerchiefs. They could fold out into a large surface that connects to your phone.,7LXMHOML4Q,513,-0.937464011,2.666666667,-0.060876855,3.666666667,,
199,248,none,514,timing_task2,161,"Have employees wear shirts with special offers on in stores, i.e. ""Melons on special today!""",SQDFFJT2I8,514,0.515484579,5.2,0.678312714,5.4,,
200,249,on-demand,515,timing_task2,46,Use it as an interactive t shirt. Something where people can change the design of their shirt at will.,748S3SUCUY,515,0.555379501,5.5,0.340716522,5.25,,
201,250,on-demand,516,timing_task2,161,Pocket  tv,WKGISHBE8Z,516,-1.082804847,3.2,-0.947566098,3,,
202,251,on-demand,517,timing_task2,95,"Create page-like fabric for ebook display for those people who still want the feel of paper books,",9CPIE1BAFM,517,0.156891322,4.666666667,-0.307337748,3,,
203,252,on-demand,518,timing_task2,180,Foldable computer,WKGISHBE8Z,518,-0.33619489,3.25,-0.224596914,2.75,,
204,253,none,519,timing_task2,206,Use as overshirts for construction workers on or near roads with flashing lights/hazard signs etc.,SQDFFJT2I8,519,0.235635604,5.75,0.647372894,5.75,,
205,254,on-demand,521,timing_task2,193,Portable tv,WKGISHBE8Z,521,-0.791492498,3.25,0.648575672,5,18,make portable technologies
206,256,idle,524,timing_task2,85,Displaying the fabric for cooking recipes in the kitchen.,CEI6EJ964I,524,-0.10265963,3.75,0.423410562,4.25,,
207,257,none,525,timing_task2,162,"Interactive tent could show you the weather, identify the stars overhead, change color to match your surroundings, or change color to reflect the temperature outside.",7LXMHOML4Q,525,1.119669027,6.6,0.679202848,5.8,,
208,258,on-demand,526,timing_task2,210,Color your walls,WKGISHBE8Z,526,-1.406753955,3,-1.303764281,3,,
209,259,on-demand,527,timing_task2,101,You could use it to make color changing draperies. It would be nice to change the color of your blinds and curtains at the touch of a button.,748S3SUCUY,527,0.897674524,5.6,0.467716802,5.4,,
210,260,on-demand,529,timing_task2,221,Holiday decorations,WKGISHBE8Z,529,-0.085077811,4.25,0.018693448,4.5,,
211,261,none,531,timing_task2,257,"Use large pieces of fabric to display artwork on in a nice frame, the artwork can be changed easily.",SQDFFJT2I8,531,-0.358090762,4.8,0.24605142,5.2,,
212,262,on-demand,532,timing_task2,160,Fabric overlay for use on building walls with customizable paint or pattern appearances to replace traditional painting or wallpapering.,9CPIE1BAFM,532,0.754072697,5.666666667,0.386934418,5,,
213,263,on-demand,534,timing_task2,243,Replace a chalkboard in the classroom,WKGISHBE8Z,534,-0.521454857,3.8,-0.360267856,3.6,,
214,264,idle,535,timing_task2,139,"Displayed in hotel bathrooms, etc for marking purposes.",CEI6EJ964I,535,-0.000863247,4.5,0.269127936,4.75,,
215,265,none,536,timing_task2,217,TVs or monitors with fabric screens would be more durable and far less easily damaged than glass screens.,7LXMHOML4Q,536,-0.501187391,3.5,0.304036933,4.75,,
216,267,none,539,timing_task2,92,immersive game playing/video. set up a spherical cloth/tent; get inside; use tech to display environment/movie.,A0YYHQUDGD,539,0.932651084,6,0.903917797,5.666666667,,
217,268,none,541,timing_task2,317,"Use banner sized fabric to display advertisements either on temporary construction areas, ""Pardon our Dust"" or ""Coming soon - yet another Starbucks!""",SQDFFJT2I8,541,0.21889328,5.25,0.473445664,5.25,,
218,269,none,544,timing_task2,100,"When purchasing something on line, this feature may be useful to customers if the information from the device was displayed on the info page for the item",3RCRRME8Y6,544,-1.270470407,2.8,-1.647755201,2.8,,
219,270,on-demand,546,timing_task2,323,Warning sign,WKGISHBE8Z,546,-1.814103077,1.666666667,-0.404695391,3.666666667,,
220,271,on-demand,547,timing_task2,250,"A more convenient way to do maritime flag signaling, with flags that can change display while on the pole.",9CPIE1BAFM,547,0.80345637,6,0.728891935,5.5,,
221,273,none,549,timing_task2,287,"Pop up televisions or monitors, on a plastic stand, that were lightweight and easy to put away would be really nice.",7LXMHOML4Q,549,0.500181876,5.4,-0.288381325,4.2,,
222,274,on-demand,551,timing_task2,63,Wearable advertising,U0W9XJN34H,551,-0.591322305,4,-0.013058381,3.666666667,,
223,275,idle,552,timing_task2,224,"Clothes that have interchangeable logos, etc.",CEI6EJ964I,552,-0.183989605,4.75,-0.239719556,4.25,12,make clothing/wearables that help people express themselves
224,276,none,553,timing_task2,371,"Use medium to large sized pieces of fabric for protestors, their message can scroll across, ""Say yes to Gun Control! 98% of Americans can't be wrong!"" etc",SQDFFJT2I8,553,-0.307983808,3.6,-0.310869154,3.6,,
225,277,none,554,timing_task2,169,curtains that change colors/play background images like jungle scenery.,A0YYHQUDGD,554,0.937813635,6,0.156629803,5,13,make household items/decor more visually aesthetic
226,278,on-demand,556,timing_task2,349,Entertain a child,WKGISHBE8Z,556,-1.748558837,1.8,-0.951426055,3.6,17,make physically interactive games for the entertainment for adults and/or of children
227,279,none,559,timing_task2,205,clothes that change colors,A0YYHQUDGD,559,1.152054011,6.75,0.01117107,4.75,,
228,280,on-demand,560,timing_task2,389,Advertisement,WKGISHBE8Z,560,-1.645490624,1.8,-0.08836056,3.8,,
229,281,idle,562,timing_task2,276,Welcome rugs with many different styles showing at random.,CEI6EJ964I,562,-0.061792969,4,-0.550652537,3.666666667,,
230,282,none,563,timing_task2,419,Use as message boards on bus/train/cabs either city type messages or advertising.,SQDFFJT2I8,563,-0.056777977,4.333333333,0.10618519,4,,
231,283,on-demand,564,timing_task2,290,You could make sports jerseys where you can change the players name at will.,748S3SUCUY,564,0.735158011,5.8,-0.245400104,4.2,,
232,284,none,565,timing_task2,187,"scratch that last idea, i just realized the device ""puts"" images on the cloth. i thought it said it would ""make"" images of the cloth. sorry",3RCRRME8Y6,565,-2.042519079,1,-2.15259989,1,,
233,285,on-interval,567,timing_task2,24,Allows you to hang a sheet on a clothes line and create an outdoor TV screen,MAFMO8LXTL,567,-0.221831761,4.75,0.070262234,4.5,,
234,286,none,569,timing_task2,211,"People can make clothes, or bags with detailed high quality images on them or their choice and would be better than those iron on things",3RCRRME8Y6,569,-0.320380039,3.75,0.487264546,5,,
235,287,none,570,timing_task2,451,Use as a projection screen to screen videos for a party.,SQDFFJT2I8,570,-0.984623169,2.5,0.4233858,5,,
236,288,none,571,timing_task2,385,"Blankets or sheets that were also sex toys would be fun. Could change the color to ""get lucky red"" and use the screen to show positions like twister.",7LXMHOML4Q,571,-0.872223787,3.4,-0.938056486,3.2,,
237,289,idle,572,timing_task2,318,Sofa sets that have can be changed to different colors to match the customers room colors.,CEI6EJ964I,572,0.164420485,4.75,-0.080955208,3.75,,
238,290,on-interval,573,timing_task2,48,Create wearable advertisements where messages/brands on shirts/pants change periodically,MAFMO8LXTL,573,-0.056543576,4.25,0.028488043,4.75,9,make and display more effective advertisements in stores and in the general public
239,291,on-interval,574,timing_task2,66,Create a picture album throw blanket which cycles through pictures,MAFMO8LXTL,574,0.39252037,5.6,-0.343567641,4,,
240,292,on-demand,575,timing_task2,386,"Used as wrapping fabric for presents, with programmable alternating displays.",9CPIE1BAFM,575,0.900654422,6.75,-0.051958726,5,,
241,293,none,576,timing_task2,493,Use in a corporate setting to train staff via videos or power point presentations.,SQDFFJT2I8,576,-0.721771601,3,0.952942627,5.8,,
242,294,none,577,timing_task2,291,modeling dynamic processes with shaped cloth and display,A0YYHQUDGD,577,-0.205574681,4.8,-0.265456996,4,,
243,296,on-demand,579,timing_task2,369,Make billboards that can display in real time weather conditions.,748S3SUCUY,579,-0.160415305,4.4,0.558596199,5.5,,
244,297,on-interval,580,timing_task2,101,Create writeable work pants where the user can write reminders/things to remember on their clothes with their finger.,MAFMO8LXTL,580,0.509812782,5.6,-0.082019253,4.6,,
245,298,on-demand,581,timing_task2,217,fabric maps for soldiers lost in combat.,U0W9XJN34H,581,0.580014088,5.2,1.383183372,6.4,,
246,299,none,582,timing_task2,281,"it would be easier for people to make designs for fabrics by creating images first, and then printing them on the fabric",3RCRRME8Y6,582,0.122714496,4,-0.064492629,4,,
247,300,on-demand,583,timing_task2,435,Used as a smartphone or tablet display on shirt sleeves as part of a wearable computer package.,9CPIE1BAFM,583,0.358913575,5.2,0.855291605,6.2,,
